,trend_window,osc_range,div_threshold,symbol,period,month,trades,win,lose,profit,loss,total,winrate
251,10,0.05,1.5,SOLUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
252,10,0.05,2.0,BTCUSDT,1m,2025-03,2,1,1,0.7391082262203138,-0.1625282270360604,0.5765799991842534,0.5
253,10,0.05,2.0,BTCUSDT,1m,2025-04,6,6,0,13.542292274729942,0.0,13.542292274729942,1.0
254,10,0.05,2.0,BTCUSDT,1m,2025-05,8,6,2,10.884047952544483,-1.678606244817075,9.205441707727408,0.75
255,10,0.05,2.0,BTCUSDT,5m,2025-03,1,0,1,0.0,-6.941373676032577,-6.941373676032577,0.0
256,10,0.05,2.0,BTCUSDT,5m,2025-04,1,1,0,7.748246828143017,0.0,7.748246828143017,1.0
257,10,0.05,2.0,BTCUSDT,5m,2025-05,2,2,0,3.183134806844551,0.0,3.183134806844551,1.0
258,10,0.05,2.0,BTCUSDT,30m,2025-03,1,1,0,5.930480298390896,0.0,5.930480298390896,1.0
259,10,0.05,2.0,BTCUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
260,10,0.05,2.0,BTCUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
261,10,0.05,2.0,BTCUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
262,10,0.05,2.0,BTCUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
263,10,0.05,2.0,BTCUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
264,10,0.05,2.0,ETHUSDT,1m,2025-03,4,4,0,8.165006089259052,0.0,8.165006089259052,1.0
265,10,0.05,2.0,ETHUSDT,1m,2025-04,4,3,1,10.06272264198697,-0.3237706745129478,9.738951967474021,0.75
266,10,0.05,2.0,ETHUSDT,1m,2025-05,4,3,1,4.1076283212150635,-0.6105397202376577,3.4970886009774063,0.75
267,10,0.05,2.0,ETHUSDT,5m,2025-03,1,1,0,1.7700334524443093,0.0,1.7700334524443093,1.0
268,10,0.05,2.0,ETHUSDT,5m,2025-04,2,1,1,27.11092034195372,-8.715669424873951,18.395250917079768,0.5
269,10,0.05,2.0,ETHUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
270,10,0.05,2.0,ETHUSDT,30m,2025-03,1,1,0,8.217182497331912,0.0,8.217182497331912,1.0
271,10,0.05,2.0,ETHUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
272,10,0.05,2.0,ETHUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
273,10,0.05,2.0,ETHUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
274,10,0.05,2.0,ETHUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
275,10,0.05,2.0,ETHUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
276,10,0.05,2.0,SOLUSDT,1m,2025-03,1,1,0,3.9080459770114993,0.0,3.9080459770114993,1.0
277,10,0.05,2.0,SOLUSDT,1m,2025-04,3,2,1,40.47984583904483,-2.379547689282218,38.10029814976261,0.6666666666666666
278,10,0.05,2.0,SOLUSDT,1m,2025-05,1,0,1,0.0,-1.5426124699395831,-1.5426124699395831,0.0
279,10,0.05,2.0,SOLUSDT,5m,2025-03,0,0,0,0.0,0.0,0.0,0.0
280,10,0.05,2.0,SOLUSDT,5m,2025-04,0,0,0,0.0,0.0,0.0,0.0
281,10,0.05,2.0,SOLUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
282,10,0.05,2.0,SOLUSDT,30m,2025-03,0,0,0,0.0,0.0,0.0,0.0
283,10,0.05,2.0,SOLUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
284,10,0.05,2.0,SOLUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
285,10,0.05,2.0,SOLUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
286,10,0.05,2.0,SOLUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
287,10,0.05,2.0,SOLUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
288,10,0.05,2.5,BTCUSDT,1m,2025-03,2,1,1,0.7391082262203138,-0.1625282270360604,0.5765799991842534,0.5
289,10,0.05,2.5,BTCUSDT,1m,2025-04,6,6,0,13.542292274729942,0.0,13.542292274729942,1.0
290,10,0.05,2.5,BTCUSDT,1m,2025-05,8,6,2,10.884047952544483,-1.678606244817075,9.205441707727408,0.75
291,10,0.05,2.5,BTCUSDT,5m,2025-03,1,0,1,0.0,-6.941373676032577,-6.941373676032577,0.0
292,10,0.05,2.5,BTCUSDT,5m,2025-04,1,1,0,7.748246828143017,0.0,7.748246828143017,1.0
293,10,0.05,2.5,BTCUSDT,5m,2025-05,2,2,0,3.183134806844551,0.0,3.183134806844551,1.0
294,10,0.05,2.5,BTCUSDT,30m,2025-03,1,1,0,5.930480298390896,0.0,5.930480298390896,1.0
295,10,0.05,2.5,BTCUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
296,10,0.05,2.5,BTCUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
297,10,0.05,2.5,BTCUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
298,10,0.05,2.5,BTCUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
299,10,0.05,2.5,BTCUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
300,10,0.05,2.5,ETHUSDT,1m,2025-03,4,4,0,8.165006089259052,0.0,8.165006089259052,1.0
301,10,0.05,2.5,ETHUSDT,1m,2025-04,4,3,1,10.06272264198697,-0.3237706745129478,9.738951967474021,0.75
302,10,0.05,2.5,ETHUSDT,1m,2025-05,4,3,1,4.1076283212150635,-0.6105397202376577,3.4970886009774063,0.75
303,10,0.05,2.5,ETHUSDT,5m,2025-03,1,1,0,1.7700334524443093,0.0,1.7700334524443093,1.0
304,10,0.05,2.5,ETHUSDT,5m,2025-04,2,1,1,27.11092034195372,-8.715669424873951,18.395250917079768,0.5
305,10,0.05,2.5,ETHUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
306,10,0.05,2.5,ETHUSDT,30m,2025-03,1,1,0,8.217182497331912,0.0,8.217182497331912,1.0
307,10,0.05,2.5,ETHUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
308,10,0.05,2.5,ETHUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
309,10,0.05,2.5,ETHUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
310,10,0.05,2.5,ETHUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
311,10,0.05,2.5,ETHUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
312,10,0.05,2.5,SOLUSDT,1m,2025-03,1,1,0,3.9080459770114993,0.0,3.9080459770114993,1.0
313,10,0.05,2.5,SOLUSDT,1m,2025-04,3,2,1,40.47984583904483,-2.379547689282218,38.10029814976261,0.6666666666666666
314,10,0.05,2.5,SOLUSDT,1m,2025-05,1,0,1,0.0,-1.5426124699395831,-1.5426124699395831,0.0
315,10,0.05,2.5,SOLUSDT,5m,2025-03,0,0,0,0.0,0.0,0.0,0.0
316,10,0.05,2.5,SOLUSDT,5m,2025-04,0,0,0,0.0,0.0,0.0,0.0
317,10,0.05,2.5,SOLUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
318,10,0.05,2.5,SOLUSDT,30m,2025-03,0,0,0,0.0,0.0,0.0,0.0
319,10,0.05,2.5,SOLUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
320,10,0.05,2.5,SOLUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
321,10,0.05,2.5,SOLUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
322,10,0.05,2.5,SOLUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
323,10,0.05,2.5,SOLUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
324,20,0.02,1.5,BTCUSDT,1m,2025-03,2,1,1,0.7391082262203138,-0.1625282270360604,0.5765799991842534,0.5
325,20,0.02,1.5,BTCUSDT,1m,2025-04,6,6,0,13.542292274729942,0.0,13.542292274729942,1.0
326,20,0.02,1.5,BTCUSDT,1m,2025-05,8,6,2,10.884047952544483,-1.678606244817075,9.205441707727408,0.75
327,20,0.02,1.5,BTCUSDT,5m,2025-03,1,0,1,0.0,-6.941373676032577,-6.941373676032577,0.0
328,20,0.02,1.5,BTCUSDT,5m,2025-04,1,1,0,7.748246828143017,0.0,7.748246828143017,1.0
329,20,0.02,1.5,BTCUSDT,5m,2025-05,2,2,0,3.183134806844551,0.0,3.183134806844551,1.0
330,20,0.02,1.5,BTCUSDT,30m,2025-03,1,1,0,5.930480298390896,0.0,5.930480298390896,1.0
331,20,0.02,1.5,BTCUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
332,20,0.02,1.5,BTCUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
333,20,0.02,1.5,BTCUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
334,20,0.02,1.5,BTCUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
335,20,0.02,1.5,BTCUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
336,20,0.02,1.5,ETHUSDT,1m,2025-03,4,4,0,8.165006089259052,0.0,8.165006089259052,1.0
337,20,0.02,1.5,ETHUSDT,1m,2025-04,4,3,1,10.06272264198697,-0.3237706745129478,9.738951967474021,0.75
338,20,0.02,1.5,ETHUSDT,1m,2025-05,4,3,1,4.1076283212150635,-0.6105397202376577,3.4970886009774063,0.75
339,20,0.02,1.5,ETHUSDT,5m,2025-03,1,1,0,1.7700334524443093,0.0,1.7700334524443093,1.0
340,20,0.02,1.5,ETHUSDT,5m,2025-04,2,1,1,27.11092034195372,-8.715669424873951,18.395250917079768,0.5
341,20,0.02,1.5,ETHUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
342,20,0.02,1.5,ETHUSDT,30m,2025-03,1,1,0,8.217182497331912,0.0,8.217182497331912,1.0
343,20,0.02,1.5,ETHUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
344,20,0.02,1.5,ETHUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
345,20,0.02,1.5,ETHUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
346,20,0.02,1.5,ETHUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
347,20,0.02,1.5,ETHUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
348,20,0.02,1.5,SOLUSDT,1m,2025-03,1,1,0,3.9080459770114993,0.0,3.9080459770114993,1.0
349,20,0.02,1.5,SOLUSDT,1m,2025-04,3,2,1,40.47984583904483,-2.379547689282218,38.10029814976261,0.6666666666666666
350,20,0.02,1.5,SOLUSDT,1m,2025-05,1,0,1,0.0,-1.5426124699395831,-1.5426124699395831,0.0
351,20,0.02,1.5,SOLUSDT,5m,2025-03,0,0,0,0.0,0.0,0.0,0.0
352,20,0.02,1.5,SOLUSDT,5m,2025-04,0,0,0,0.0,0.0,0.0,0.0
353,20,0.02,1.5,SOLUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
354,20,0.02,1.5,SOLUSDT,30m,2025-03,0,0,0,0.0,0.0,0.0,0.0
355,20,0.02,1.5,SOLUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
356,20,0.02,1.5,SOLUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
357,20,0.02,1.5,SOLUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
358,20,0.02,1.5,SOLUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
359,20,0.02,1.5,SOLUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
360,20,0.02,2.0,BTCUSDT,1m,2025-03,2,1,1,0.7391082262203138,-0.1625282270360604,0.5765799991842534,0.5
361,20,0.02,2.0,BTCUSDT,1m,2025-04,6,6,0,13.542292274729942,0.0,13.542292274729942,1.0
362,20,0.02,2.0,BTCUSDT,1m,2025-05,8,6,2,10.884047952544483,-1.678606244817075,9.205441707727408,0.75
363,20,0.02,2.0,BTCUSDT,5m,2025-03,1,0,1,0.0,-6.941373676032577,-6.941373676032577,0.0
364,20,0.02,2.0,BTCUSDT,5m,2025-04,1,1,0,7.748246828143017,0.0,7.748246828143017,1.0
365,20,0.02,2.0,BTCUSDT,5m,2025-05,2,2,0,3.183134806844551,0.0,3.183134806844551,1.0
366,20,0.02,2.0,BTCUSDT,30m,2025-03,1,1,0,5.930480298390896,0.0,5.930480298390896,1.0
367,20,0.02,2.0,BTCUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
368,20,0.02,2.0,BTCUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
369,20,0.02,2.0,BTCUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
370,20,0.02,2.0,BTCUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
371,20,0.02,2.0,BTCUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
372,20,0.02,2.0,ETHUSDT,1m,2025-03,4,4,0,8.165006089259052,0.0,8.165006089259052,1.0
373,20,0.02,2.0,ETHUSDT,1m,2025-04,4,3,1,10.06272264198697,-0.3237706745129478,9.738951967474021,0.75
374,20,0.02,2.0,ETHUSDT,1m,2025-05,4,3,1,4.1076283212150635,-0.6105397202376577,3.4970886009774063,0.75
375,20,0.02,2.0,ETHUSDT,5m,2025-03,1,1,0,1.7700334524443093,0.0,1.7700334524443093,1.0
376,20,0.02,2.0,ETHUSDT,5m,2025-04,2,1,1,27.11092034195372,-8.715669424873951,18.395250917079768,0.5
377,20,0.02,2.0,ETHUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
378,20,0.02,2.0,ETHUSDT,30m,2025-03,1,1,0,8.217182497331912,0.0,8.217182497331912,1.0
379,20,0.02,2.0,ETHUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
380,20,0.02,2.0,ETHUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
381,20,0.02,2.0,ETHUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
382,20,0.02,2.0,ETHUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
383,20,0.02,2.0,ETHUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
384,20,0.02,2.0,SOLUSDT,1m,2025-03,1,1,0,3.9080459770114993,0.0,3.9080459770114993,1.0
385,20,0.02,2.0,SOLUSDT,1m,2025-04,3,2,1,40.47984583904483,-2.379547689282218,38.10029814976261,0.6666666666666666
386,20,0.02,2.0,SOLUSDT,1m,2025-05,1,0,1,0.0,-1.5426124699395831,-1.5426124699395831,0.0
387,20,0.02,2.0,SOLUSDT,5m,2025-03,0,0,0,0.0,0.0,0.0,0.0
388,20,0.02,2.0,SOLUSDT,5m,2025-04,0,0,0,0.0,0.0,0.0,0.0
389,20,0.02,2.0,SOLUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
390,20,0.02,2.0,SOLUSDT,30m,2025-03,0,0,0,0.0,0.0,0.0,0.0
391,20,0.02,2.0,SOLUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
392,20,0.02,2.0,SOLUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
393,20,0.02,2.0,SOLUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
394,20,0.02,2.0,SOLUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
395,20,0.02,2.0,SOLUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
396,20,0.02,2.5,BTCUSDT,1m,2025-03,2,1,1,0.7391082262203138,-0.1625282270360604,0.5765799991842534,0.5
397,20,0.02,2.5,BTCUSDT,1m,2025-04,6,6,0,13.542292274729942,0.0,13.542292274729942,1.0
398,20,0.02,2.5,BTCUSDT,1m,2025-05,8,6,2,10.884047952544483,-1.678606244817075,9.205441707727408,0.75
399,20,0.02,2.5,BTCUSDT,5m,2025-03,1,0,1,0.0,-6.941373676032577,-6.941373676032577,0.0
400,20,0.02,2.5,BTCUSDT,5m,2025-04,1,1,0,7.748246828143017,0.0,7.748246828143017,1.0
401,20,0.02,2.5,BTCUSDT,5m,2025-05,2,2,0,3.183134806844551,0.0,3.183134806844551,1.0
402,20,0.02,2.5,BTCUSDT,30m,2025-03,1,1,0,5.930480298390896,0.0,5.930480298390896,1.0
403,20,0.02,2.5,BTCUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
404,20,0.02,2.5,BTCUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
405,20,0.02,2.5,BTCUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
406,20,0.02,2.5,BTCUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
407,20,0.02,2.5,BTCUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
408,20,0.02,2.5,ETHUSDT,1m,2025-03,4,4,0,8.165006089259052,0.0,8.165006089259052,1.0
409,20,0.02,2.5,ETHUSDT,1m,2025-04,4,3,1,10.06272264198697,-0.3237706745129478,9.738951967474021,0.75
410,20,0.02,2.5,ETHUSDT,1m,2025-05,4,3,1,4.1076283212150635,-0.6105397202376577,3.4970886009774063,0.75
411,20,0.02,2.5,ETHUSDT,5m,2025-03,1,1,0,1.7700334524443093,0.0,1.7700334524443093,1.0
412,20,0.02,2.5,ETHUSDT,5m,2025-04,2,1,1,27.11092034195372,-8.715669424873951,18.395250917079768,0.5
413,20,0.02,2.5,ETHUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
414,20,0.02,2.5,ETHUSDT,30m,2025-03,1,1,0,8.217182497331912,0.0,8.217182497331912,1.0
415,20,0.02,2.5,ETHUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
416,20,0.02,2.5,ETHUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
417,20,0.02,2.5,ETHUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
418,20,0.02,2.5,ETHUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
419,20,0.02,2.5,ETHUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
420,20,0.02,2.5,SOLUSDT,1m,2025-03,1,1,0,3.9080459770114993,0.0,3.9080459770114993,1.0
421,20,0.02,2.5,SOLUSDT,1m,2025-04,3,2,1,40.47984583904483,-2.379547689282218,38.10029814976261,0.6666666666666666
422,20,0.02,2.5,SOLUSDT,1m,2025-05,1,0,1,0.0,-1.5426124699395831,-1.5426124699395831,0.0
423,20,0.02,2.5,SOLUSDT,5m,2025-03,0,0,0,0.0,0.0,0.0,0.0
424,20,0.02,2.5,SOLUSDT,5m,2025-04,0,0,0,0.0,0.0,0.0,0.0
425,20,0.02,2.5,SOLUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
426,20,0.02,2.5,SOLUSDT,30m,2025-03,0,0,0,0.0,0.0,0.0,0.0
427,20,0.02,2.5,SOLUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
428,20,0.02,2.5,SOLUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
429,20,0.02,2.5,SOLUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
430,20,0.02,2.5,SOLUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
431,20,0.02,2.5,SOLUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
432,20,0.03,1.5,BTCUSDT,1m,2025-03,2,1,1,0.7391082262203138,-0.1625282270360604,0.5765799991842534,0.5
433,20,0.03,1.5,BTCUSDT,1m,2025-04,6,6,0,13.542292274729942,0.0,13.542292274729942,1.0
434,20,0.03,1.5,BTCUSDT,1m,2025-05,8,6,2,10.884047952544483,-1.678606244817075,9.205441707727408,0.75
435,20,0.03,1.5,BTCUSDT,5m,2025-03,1,0,1,0.0,-6.941373676032577,-6.941373676032577,0.0
436,20,0.03,1.5,BTCUSDT,5m,2025-04,1,1,0,7.748246828143017,0.0,7.748246828143017,1.0
437,20,0.03,1.5,BTCUSDT,5m,2025-05,2,2,0,3.183134806844551,0.0,3.183134806844551,1.0
438,20,0.03,1.5,BTCUSDT,30m,2025-03,1,1,0,5.930480298390896,0.0,5.930480298390896,1.0
439,20,0.03,1.5,BTCUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
440,20,0.03,1.5,BTCUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
441,20,0.03,1.5,BTCUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
442,20,0.03,1.5,BTCUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
443,20,0.03,1.5,BTCUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
444,20,0.03,1.5,ETHUSDT,1m,2025-03,4,4,0,8.165006089259052,0.0,8.165006089259052,1.0
445,20,0.03,1.5,ETHUSDT,1m,2025-04,4,3,1,10.06272264198697,-0.3237706745129478,9.738951967474021,0.75
446,20,0.03,1.5,ETHUSDT,1m,2025-05,4,3,1,4.1076283212150635,-0.6105397202376577,3.4970886009774063,0.75
447,20,0.03,1.5,ETHUSDT,5m,2025-03,1,1,0,1.7700334524443093,0.0,1.7700334524443093,1.0
448,20,0.03,1.5,ETHUSDT,5m,2025-04,2,1,1,27.11092034195372,-8.715669424873951,18.395250917079768,0.5
449,20,0.03,1.5,ETHUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
450,20,0.03,1.5,ETHUSDT,30m,2025-03,1,1,0,8.217182497331912,0.0,8.217182497331912,1.0
451,20,0.03,1.5,ETHUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
452,20,0.03,1.5,ETHUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
453,20,0.03,1.5,ETHUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
454,20,0.03,1.5,ETHUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
455,20,0.03,1.5,ETHUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
456,20,0.03,1.5,SOLUSDT,1m,2025-03,1,1,0,3.9080459770114993,0.0,3.9080459770114993,1.0
457,20,0.03,1.5,SOLUSDT,1m,2025-04,3,2,1,40.47984583904483,-2.379547689282218,38.10029814976261,0.6666666666666666
458,20,0.03,1.5,SOLUSDT,1m,2025-05,1,0,1,0.0,-1.5426124699395831,-1.5426124699395831,0.0
459,20,0.03,1.5,SOLUSDT,5m,2025-03,0,0,0,0.0,0.0,0.0,0.0
460,20,0.03,1.5,SOLUSDT,5m,2025-04,0,0,0,0.0,0.0,0.0,0.0
461,20,0.03,1.5,SOLUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
462,20,0.03,1.5,SOLUSDT,30m,2025-03,0,0,0,0.0,0.0,0.0,0.0
463,20,0.03,1.5,SOLUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
464,20,0.03,1.5,SOLUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
465,20,0.03,1.5,SOLUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
466,20,0.03,1.5,SOLUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
467,20,0.03,1.5,SOLUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
468,20,0.03,2.0,BTCUSDT,1m,2025-03,2,1,1,0.7391082262203138,-0.1625282270360604,0.5765799991842534,0.5
469,20,0.03,2.0,BTCUSDT,1m,2025-04,6,6,0,13.542292274729942,0.0,13.542292274729942,1.0
470,20,0.03,2.0,BTCUSDT,1m,2025-05,8,6,2,10.884047952544483,-1.678606244817075,9.205441707727408,0.75
471,20,0.03,2.0,BTCUSDT,5m,2025-03,1,0,1,0.0,-6.941373676032577,-6.941373676032577,0.0
472,20,0.03,2.0,BTCUSDT,5m,2025-04,1,1,0,7.748246828143017,0.0,7.748246828143017,1.0
473,20,0.03,2.0,BTCUSDT,5m,2025-05,2,2,0,3.183134806844551,0.0,3.183134806844551,1.0
474,20,0.03,2.0,BTCUSDT,30m,2025-03,1,1,0,5.930480298390896,0.0,5.930480298390896,1.0
475,20,0.03,2.0,BTCUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
476,20,0.03,2.0,BTCUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
477,20,0.03,2.0,BTCUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
478,20,0.03,2.0,BTCUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
479,20,0.03,2.0,BTCUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
480,20,0.03,2.0,ETHUSDT,1m,2025-03,4,4,0,8.165006089259052,0.0,8.165006089259052,1.0
481,20,0.03,2.0,ETHUSDT,1m,2025-04,4,3,1,10.06272264198697,-0.3237706745129478,9.738951967474021,0.75
482,20,0.03,2.0,ETHUSDT,1m,2025-05,4,3,1,4.1076283212150635,-0.6105397202376577,3.4970886009774063,0.75
483,20,0.03,2.0,ETHUSDT,5m,2025-03,1,1,0,1.7700334524443093,0.0,1.7700334524443093,1.0
484,20,0.03,2.0,ETHUSDT,5m,2025-04,2,1,1,27.11092034195372,-8.715669424873951,18.395250917079768,0.5
485,20,0.03,2.0,ETHUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
486,20,0.03,2.0,ETHUSDT,30m,2025-03,1,1,0,8.217182497331912,0.0,8.217182497331912,1.0
487,20,0.03,2.0,ETHUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
488,20,0.03,2.0,ETHUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
489,20,0.03,2.0,ETHUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
490,20,0.03,2.0,ETHUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
491,20,0.03,2.0,ETHUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
492,20,0.03,2.0,SOLUSDT,1m,2025-03,1,1,0,3.9080459770114993,0.0,3.9080459770114993,1.0
493,20,0.03,2.0,SOLUSDT,1m,2025-04,3,2,1,40.47984583904483,-2.379547689282218,38.10029814976261,0.6666666666666666
494,20,0.03,2.0,SOLUSDT,1m,2025-05,1,0,1,0.0,-1.5426124699395831,-1.5426124699395831,0.0
495,20,0.03,2.0,SOLUSDT,5m,2025-03,0,0,0,0.0,0.0,0.0,0.0
496,20,0.03,2.0,SOLUSDT,5m,2025-04,0,0,0,0.0,0.0,0.0,0.0
497,20,0.03,2.0,SOLUSDT,5m,2025-05,0,0,0,0.0,0.0,0.0,0.0
498,20,0.03,2.0,SOLUSDT,30m,2025-03,0,0,0,0.0,0.0,0.0,0.0
499,20,0.03,2.0,SOLUSDT,30m,2025-04,0,0,0,0.0,0.0,0.0,0.0
500,20,0.03,2.0,SOLUSDT,30m,2025-05,0,0,0,0.0,0.0,0.0,0.0
501,20,0.03,2.0,SOLUSDT,1h,2025-03,0,0,0,0.0,0.0,0.0,0.0
502,20,0.03,2.0,SOLUSDT,1h,2025-04,0,0,0,0.0,0.0,0.0,0.0
503,20,0.03,2.0,SOLUSDT,1h,2025-05,0,0,0,0.0,0.0,0.0,0.0
